device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,battery_health_percent
33,4500,4.3,6.6,31.5,37.9,1,1.2,10.8,Low,Good,8,10.0,2.77,63.97
28,5000,9.6,13.9,35.5,59.7,4,2.5,11.0,Medium,Good,5,10.0,3.79,62.04
23,3000,3.6,6.4,29.9,62.1,2,3.2,6.5,High,Good,6,10.0,2.56,71.14
23,5000,7.7,11.6,32.7,58.7,6,4.1,7.2,Low,Good,4,10.0,3.27,64.71
41,5000,5.4,8.4,30.4,68.6,2,4.3,12.6,Low,Moderate,7,10.0,2.75,58.33
3,3000,3.2,4.7,27.9,39.5,5,1.9,5.8,High,Moderate,7,10.0,1.98,82.32
2,4500,11.1,15.9,36.7,10.3,6,1.1,9.5,High,Moderate,6,10.0,3.97,75.66
33,4000,5.9,10.0,35.9,26.4,4,7.6,15.8,Medium,Good,7,10.0,4.28,60.82
48,4500,6.3,8.7,33.5,88.7,6,1.9,6.6,Medium,Moderate,5,10.0,3.29,50.0
22,4500,6.6,11.6,35.6,67.7,1,6.8,9.5,High,Good,6,10.0,4.15,66.04
22,4000,6.4,8.8,33.6,61.1,5,4.9,8.6,Medium,Moderate,5,10.0,3.53,67.14
44,5000,9.8,15.0,32.2,80.6,2,7.7,12.5,Medium,Moderate,6,10.0,3.43,50.3
4,4000,9.1,13.7,30.1,13.4,2,4.8,10.7,Low,Good,8,10.0,2.73,82.58
30,3000,3.6,5.3,29.1,95.1,1,0.7,6.6,Medium,Good,7,10.0,2.17,62.54
40,4000,9.5,15.0,35.1,78.5,4,5.4,7.3,Low,Good,6,10.0,3.93,52.42
5,5000,4.1,6.9,29.3,42.9,0,4.3,6.8,Medium,Good,8,10.0,2.49,86.14
36,4500,6.1,9.8,31.9,22.0,6,9.3,6.4,Low,Good,5,10.0,3.47,58.71
9,4500,2.6,3.0,32.8,46.9,2,10.0,1.2,Medium,Good,8,10.0,3.74,76.29
39,4000,7.6,10.2,35.8,37.0,2,3.6,10.9,Medium,Good,8,10.0,3.95,57.99
6,3000,4.9,6.1,32.4,58.4,5,1.9,6.7,Medium,Moderate,5,10.0,3.04,78.1
38,5000,3.2,4.6,26.9,36.4,7,1.1,12.4,Low,Good,6,10.0,1.69,61.93
37,4500,7.9,13.9,32.7,34.0,3,1.1,10.4,High,Good,6,10.0,3.05,59.19
20,4000,8.4,12.5,38.3,66.3,1,8.7,8.1,Medium,Good,8,10.0,4.94,64.24
19,3000,8.4,14.8,33.4,63.8,2,4.0,7.7,Medium,Good,7,10.0,3.44,64.75
2,3000,2.5,3.6,28.3,35.5,3,6.2,3.4,High,Good,7,10.0,2.41,86.85
21,4500,8.6,13.1,32.2,65.4,5,2.1,10.6,Low,Moderate,6,10.0,3.01,68.98
46,4500,4.9,7.9,31.8,80.8,5,4.2,9.6,Medium,Good,6,10.0,3.06,54.19
3,5000,9.6,14.1,37.5,89.6,0,3.7,6.9,Low,Good,7,10.0,4.37,71.66
27,3000,6.7,10.4,33.1,56.1,1,0.5,0.1,Medium,Moderate,7,10.0,3.1,68.23
11,5000,6.0,7.3,32.5,46.6,6,4.6,9.0,Low,Moderate,5,10.0,3.26,73.48
37,3000,5.5,7.4,34.6,28.5,0,4.4,9.3,Low,Good,8,10.0,3.73,61.12
35,3000,5.5,6.5,30.2,51.7,3,3.7,15.5,High,Good,7,10.0,2.67,61.87
46,4000,4.1,6.9,28.4,68.1,5,5.6,10.2,Low,Good,5,10.0,2.39,54.81
40,4500,3.4,3.7,30.2,64.8,4,4.4,16.0,Medium,Good,6,10.0,2.7,60.09
4,3000,4.8,8.6,29.6,26.0,5,7.0,6.9,High,Good,6,10.0,2.77,80.92
12,5000,7.9,12.2,33.3,61.4,1,2.0,8.7,High,Good,8,10.0,3.25,73.74
22,4500,2.7,5.0,33.5,54.2,4,3.1,5.0,Low,Poor,6,10.0,3.38,70.09
29,5000,8.2,11.6,36.4,55.0,3,11.8,8.7,Low,Good,7,10.0,4.71,60.02
36,4500,5.8,7.6,30.1,11.4,1,8.5,14.1,Medium,Good,9,10.0,2.98,63.33
24,4500,7.1,10.2,36.5,70.0,2,2.9,14.3,High,Good,7,10.0,4.06,60.29
47,3000,7.2,11.8,30.7,20.9,7,2.2,11.1,High,Poor,7,10.0,2.65,51.9
26,4000,7.4,13.2,30.8,75.3,3,2.8,3.3,High,Good,6,10.0,2.73,64.96
13,3000,5.5,8.8,36.3,39.0,5,5.5,3.0,Low,Poor,6,10.0,4.22,73.56
47,4500,5.6,7.1,31.8,34.8,3,3.5,8.8,Medium,Moderate,6,10.0,3.02,57.03
46,3000,7.3,10.0,33.4,42.1,0,7.3,6.6,Medium,Moderate,8,10.0,3.67,55.6
35,3000,3.4,3.6,32.0,2.5,4,0.7,13.3,High,Good,8,10.0,2.85,66.1
38,4500,3.1,4.5,32.6,22.4,7,2.2,12.4,Low,Good,6,10.0,3.1,60.81
15,4500,4.6,6.6,29.9,42.8,5,7.2,11.7,Medium,Poor,7,10.0,2.84,76.05
21,3000,6.1,9.0,28.4,49.3,6,0.8,7.1,Medium,Moderate,4,10.0,2.02,74.3
20,3000,9.3,12.9,32.2,31.0,5,1.0,10.7,Low,Moderate,7,10.0,2.94,68.52
20,3000,5.6,7.2,34.1,41.6,1,3.0,11.7,Medium,Good,8,10.0,3.51,68.78
7,5000,9.5,14.3,31.3,53.5,5,2.0,8.3,High,Good,5,10.0,2.79,77.94
48,3000,6.5,10.3,33.1,65.8,7,2.1,8.8,Low,Moderate,4,10.0,3.22,51.81
15,5000,4.6,5.7,30.6,68.0,7,4.6,11.5,High,Good,4,10.0,2.82,70.03
30,4000,7.8,12.2,28.2,62.2,1,3.7,4.5,High,Moderate,7,10.0,2.2,67.79
41,5000,5.0,8.5,32.3,52.0,2,3.1,7.1,Low,Good,7,10.0,3.1,59.61
9,3000,6.0,6.7,32.7,82.4,1,2.2,6.7,Medium,Good,7,10.0,3.12,77.5
31,4000,2.8,5.8,30.1,54.7,2,1.5,14.9,High,Good,8,10.0,2.48,65.96
33,5000,2.5,4.4,29.3,37.8,1,1.3,7.3,Medium,Moderate,9,10.0,2.26,65.42
8,5000,6.6,10.9,31.8,49.7,6,3.5,10.1,Medium,Good,6,10.0,3.01,75.69
16,4500,7.7,10.5,34.8,45.2,5,11.7,13.2,Medium,Good,6,10.0,4.34,66.36
10,4000,9.4,14.9,35.7,64.4,0,2.0,6.2,Medium,Good,8,10.0,3.81,70.56
31,4500,3.9,6.7,32.6,72.7,7,7.0,14.4,Medium,Good,5,10.0,3.46,59.01
9,4000,8.4,12.0,31.6,72.6,5,3.8,14.8,Low,Poor,5,10.0,2.98,73.67
21,5000,8.1,13.0,34.0,86.6,3,4.3,0.0,Medium,Good,6,10.0,3.59,63.18
16,4500,4.5,6.6,30.7,13.4,1,7.2,11.8,Medium,Good,8,10.0,3.04,77.12
3,3000,8.3,11.8,35.7,52.7,3,1.7,15.2,High,Good,6,10.0,3.78,74.88
47,5000,7.4,10.9,31.6,41.0,4,9.4,8.1,Low,Poor,7,10.0,3.41,53.9
46,4000,7.8,11.8,29.7,48.9,3,3.9,12.7,Medium,Good,8,10.0,2.56,53.23
24,4000,9.8,14.4,35.3,45.0,4,4.9,3.4,Medium,Good,6,10.0,3.93,61.54
20,4500,7.7,10.8,31.8,19.0,7,4.8,2.1,High,Moderate,6,10.0,3.12,68.49
36,4500,1.2,3.0,29.2,46.5,1,6.0,7.9,Low,Moderate,8,10.0,2.61,64.89
37,4000,6.1,9.8,32.4,37.4,6,3.7,5.1,Low,Good,5,10.0,3.17,56.64
48,5000,2.4,3.7,31.6,38.7,7,7.2,11.8,High,Moderate,6,10.0,3.24,55.34
0,4500,5.8,7.1,29.4,52.5,0,3.4,11.6,Low,Good,9,10.0,2.45,86.37
24,3000,5.7,7.9,33.4,26.8,0,5.1,18.8,Low,Good,8,10.0,3.5,70.31
35,4000,4.3,5.7,33.0,32.2,3,4.7,14.0,Medium,Moderate,7,10.0,3.37,62.03
16,3000,3.4,6.9,34.5,73.7,0,5.9,7.0,High,Good,8,10.0,3.82,68.96
40,4000,4.4,6.8,28.1,10.9,4,1.6,10.2,High,Moderate,7,10.0,2.0,65.35
23,3000,4.8,7.0,31.0,49.4,0,4.4,11.1,Low,Good,8,10.0,2.91,69.49
1,5000,5.2,7.3,28.7,76.7,0,5.4,12.6,Medium,Good,8,10.0,2.44,83.56
39,4000,5.7,8.4,33.1,56.2,7,0.7,0.0,Low,Poor,5,10.0,3.11,56.96
14,5000,6.7,10.8,33.5,67.1,5,1.8,7.7,Medium,Good,6,10.0,3.29,70.05
31,4500,4.9,5.5,27.9,38.3,5,1.7,15.2,Low,Good,5,10.0,1.96,70.21
38,4000,8.1,12.3,38.9,22.8,0,2.8,12.0,Low,Moderate,8,10.0,4.61,53.56
5,5000,5.4,7.6,29.8,55.5,2,3.5,10.2,High,Good,7,10.0,2.54,83.23
0,3000,7.3,11.5,34.8,40.6,7,3.0,7.4,Low,Poor,5,10.0,3.67,78.31
46,5000,4.9,8.1,34.9,49.0,7,4.8,9.3,Low,Good,5,10.0,3.85,50.0
22,4000,11.0,15.8,34.9,36.7,2,3.3,10.2,High,Good,8,10.0,3.72,66.16
38,5000,6.4,8.3,31.2,31.7,3,4.9,5.4,Medium,Good,7,10.0,2.97,63.05
16,3000,8.8,12.9,31.9,56.4,6,10.1,11.3,Low,Moderate,5,10.0,3.53,65.52
33,3000,4.1,7.5,32.1,21.4,5,3.0,10.4,Low,Good,7,10.0,3.06,66.58
40,3000,4.6,7.7,32.3,97.8,1,4.2,7.9,High,Good,7,10.0,3.19,56.67
28,4500,5.0,7.1,30.5,21.6,5,1.9,7.9,Medium,Good,7,10.0,2.59,69.91
8,4000,10.4,15.0,31.1,42.2,1,5.3,3.8,Low,Moderate,7,10.0,2.99,78.88
12,3000,5.1,7.1,32.4,62.2,4,3.3,15.5,Low,Good,5,10.0,3.15,71.55
5,4500,3.9,4.5,33.4,9.5,4,1.4,12.5,High,Good,7,10.0,3.22,83.99
5,3000,8.1,12.9,38.0,74.5,3,0.3,11.4,Medium,Moderate,6,10.0,4.23,71.48
19,5000,5.6,9.4,27.7,66.9,6,3.3,12.7,Low,Moderate,6,10.0,2.05,72.96
2,4000,5.1,7.2,31.3,93.5,2,2.5,0.0,High,Good,6,10.0,2.81,78.92
16,5000,4.3,5.9,34.7,24.1,0,1.1,18.5,High,Good,9,10.0,3.51,72.69
48,4500,6.5,9.0,34.6,28.7,2,5.4,0.0,High,Moderate,7,10.0,3.8,53.33
11,5000,7.6,11.0,31.1,18.2,5,3.5,14.4,Medium,Moderate,7,10.0,2.86,76.56
47,5000,7.1,9.9,32.6,53.3,2,2.5,10.5,High,Moderate,8,10.0,3.14,53.54
46,3000,4.5,6.7,30.7,56.4,5,5.6,4.7,Low,Good,6,10.0,2.92,57.03
44,5000,3.5,6.1,33.8,14.9,3,1.4,10.5,Low,Poor,7,10.0,3.32,60.38
0,3000,1.0,3.0,26.9,34.3,2,2.2,12.4,Medium,Good,8,10.0,1.79,86.65
16,3000,3.6,4.6,30.2,39.6,1,7.3,7.5,Low,Good,8,10.0,2.94,76.57
2,4000,4.8,7.3,32.5,80.2,7,3.4,16.0,Medium,Good,5,10.0,3.17,74.75
25,4500,5.4,8.7,27.1,70.1,7,5.1,2.5,Low,Good,4,10.0,2.03,68.95
14,4500,5.0,6.5,32.1,29.2,7,5.0,4.7,High,Moderate,6,10.0,3.21,76.58
35,4500,11.1,16.8,32.2,41.3,2,8.1,3.7,Low,Good,6,10.0,3.46,57.51
31,3000,6.5,10.9,33.2,52.4,1,4.6,2.8,High,Good,7,10.0,3.43,60.36
31,4500,3.0,4.3,29.1,33.5,4,1.0,10.8,Medium,Good,7,10.0,2.2,69.6
3,3000,6.8,8.2,31.1,43.6,4,4.4,18.0,High,Poor,7,10.0,2.93,79.22
17,4000,6.3,6.9,33.5,50.0,5,4.7,14.3,High,Good,7,10.0,3.49,68.87
48,4500,3.4,5.4,31.6,70.0,3,4.7,8.5,Low,Good,6,10.0,3.05,50.79
18,3000,6.1,9.2,32.0,68.8,0,5.4,16.9,Medium,Moderate,8,10.0,3.21,68.36
42,4500,6.6,10.0,36.1,29.2,2,3.3,15.2,Low,Good,7,10.0,4.0,55.85
34,4500,7.5,11.8,31.8,25.4,7,1.2,6.6,Medium,Good,4,10.0,2.84,64.68
39,4000,1.9,3.0,32.4,79.8,0,6.9,8.5,High,Moderate,8,10.0,3.41,58.52
13,5000,6.8,9.4,33.4,52.1,1,4.4,11.4,Medium,Poor,8,10.0,3.46,74.38
32,4500,8.3,12.9,33.1,54.0,0,3.2,6.1,Medium,Moderate,9,10.0,3.3,59.29
13,4000,9.3,14.6,39.5,37.4,2,11.3,5.0,Medium,Moderate,7,10.0,5.4,68.29
33,4500,3.0,4.3,30.6,33.3,5,1.3,13.7,Low,Good,7,10.0,2.58,66.84
3,4500,5.2,6.4,33.2,56.0,0,3.1,14.9,High,Good,8,10.0,3.31,82.89
23,4500,5.4,8.4,30.9,49.3,0,5.1,4.9,High,Good,9,10.0,2.94,68.93
28,4500,6.9,10.3,32.0,50.9,0,2.8,11.8,Low,Good,8,10.0,3.0,68.05
18,5000,5.2,6.7,30.2,54.4,7,2.9,11.7,Medium,Moderate,5,10.0,2.6,71.02
5,5000,4.1,4.1,30.9,21.3,3,2.5,4.5,High,Good,8,10.0,2.73,83.15
32,4500,5.9,9.5,31.3,25.9,6,0.9,11.6,High,Good,6,10.0,2.72,63.57
48,4500,4.8,6.6,32.7,49.1,0,8.4,12.6,High,Good,8,10.0,3.6,52.26
39,4000,6.6,10.1,33.2,60.5,2,1.1,12.8,Medium,Good,6,10.0,3.15,57.33
18,4000,3.9,6.0,31.2,40.6,5,2.2,8.5,Low,Good,6,10.0,2.78,71.67
0,3000,3.5,4.0,28.7,56.0,2,1.5,11.4,Low,Good,7,10.0,2.15,83.93
4,5000,8.1,12.6,32.8,28.2,7,1.5,10.9,High,Moderate,6,10.0,3.09,76.51
26,4500,10.0,14.2,34.1,47.9,0,3.7,10.3,Medium,Moderate,9,10.0,3.57,63.28
15,5000,9.1,12.2,28.1,31.5,3,4.0,14.3,High,Poor,7,10.0,2.2,76.69
5,4000,5.4,6.4,32.0,55.2,1,6.6,5.1,Low,Moderate,7,10.0,3.31,82.24
39,5000,7.6,11.4,35.5,73.2,7,1.9,5.7,Medium,Poor,5,10.0,3.76,53.52
12,5000,4.1,7.8,32.4,83.1,0,1.7,4.6,Low,Good,7,10.0,3.02,71.82
47,4500,6.5,9.8,33.1,58.3,3,1.3,14.8,High,Moderate,6,10.0,3.14,54.48
34,4500,4.3,8.3,31.3,85.4,4,3.1,9.8,Low,Good,6,10.0,2.88,59.95
18,4000,8.0,13.5,31.3,43.2,2,1.9,6.8,Medium,Moderate,7,10.0,2.78,69.31
11,4500,7.7,12.1,34.3,13.1,4,4.8,16.2,Medium,Good,7,10.0,3.7,72.65
15,4000,9.7,16.1,37.7,34.1,2,1.9,8.7,Medium,Good,7,10.0,4.27,67.39
42,4000,5.0,9.0,32.6,66.4,1,3.6,0.0,Low,Good,8,10.0,3.21,58.29
9,3000,8.7,14.2,33.6,73.4,5,3.0,6.7,Medium,Good,4,10.0,3.39,71.12
24,3000,6.5,7.9,30.0,60.3,3,0.3,10.4,Low,Good,7,10.0,2.35,70.28
19,3000,5.7,8.2,35.0,44.4,1,6.5,11.7,Medium,Poor,7,10.0,3.98,67.56
30,5000,6.2,8.6,35.4,31.0,4,8.0,6.5,Low,Moderate,7,10.0,4.2,63.94
3,3000,8.9,14.5,34.6,43.0,7,1.9,7.8,Low,Good,5,10.0,3.55,76.84
43,4500,5.2,7.5,31.7,38.6,3,2.4,7.4,Low,Good,8,10.0,2.92,58.07
22,4500,5.3,9.8,31.0,24.4,6,2.7,13.0,Medium,Poor,5,10.0,2.77,72.36
1,3000,1.4,3.0,33.0,82.5,4,4.9,16.5,Low,Moderate,6,10.0,3.41,78.7
21,5000,5.2,7.8,31.8,43.2,0,7.1,6.2,Medium,Good,8,10.0,3.29,70.83
36,4000,6.0,8.7,32.1,16.3,6,4.2,16.9,High,Good,6,10.0,3.13,63.9
7,5000,4.0,5.8,30.3,91.3,4,5.9,10.7,Medium,Good,4,10.0,2.83,76.8
6,5000,3.5,5.5,34.5,64.4,1,1.3,9.1,High,Poor,8,10.0,3.47,78.21
13,4000,1.8,3.0,28.6,52.0,6,3.2,8.4,Medium,Good,6,10.0,2.24,75.96
2,4000,4.3,6.0,32.0,13.8,1,2.7,5.0,High,Moderate,8,10.0,3.01,82.63
15,4000,8.3,12.1,31.2,85.3,0,1.5,5.5,Low,Moderate,7,10.0,2.73,73.8
18,4500,2.5,5.6,38.2,18.4,3,5.9,4.8,High,Moderate,8,10.0,4.7,66.52
17,4000,7.1,12.6,35.1,52.0,4,10.8,4.3,High,Good,5,10.0,4.33,68.42
15,4000,7.3,10.4,29.4,60.7,5,5.2,11.7,Low,Good,6,10.0,2.59,73.77
7,5000,10.4,16.5,38.4,91.4,7,4.4,20.3,High,Good,4,10.0,4.63,64.47
32,5000,7.6,10.5,30.5,38.5,4,2.3,6.0,Medium,Good,7,10.0,2.62,64.33
48,3000,7.4,10.8,33.5,30.6,4,0.8,8.4,Medium,Good,7,10.0,3.2,52.2
11,5000,6.2,8.3,29.3,86.4,3,2.6,14.7,High,Good,6,10.0,2.36,76.85
10,4000,5.5,9.3,30.2,38.4,6,0.5,4.7,High,Moderate,6,10.0,2.42,75.92
4,4500,7.2,11.3,34.2,29.8,6,8.8,2.8,Medium,Moderate,7,10.0,3.97,74.33
26,5000,8.0,12.7,31.6,38.8,1,2.0,0.1,Medium,Poor,8,10.0,2.85,65.68
11,5000,5.8,9.6,30.6,59.4,7,0.9,10.0,High,Moderate,5,10.0,2.54,75.32
16,4000,8.1,11.3,32.9,15.0,0,1.0,6.6,Low,Moderate,9,10.0,3.09,77.93
5,5000,11.3,16.6,30.1,51.1,5,3.3,3.2,Low,Good,5,10.0,2.61,77.9
32,5000,5.6,8.9,30.7,81.9,3,3.9,6.4,Medium,Moderate,7,10.0,2.79,58.5
4,4000,5.7,8.2,36.6,62.4,0,2.0,14.1,Low,Poor,8,10.0,4.02,74.6
27,5000,5.3,8.0,32.4,21.8,2,2.9,7.6,High,Good,7,10.0,3.11,69.34
13,4500,5.8,7.9,31.5,14.3,6,5.8,13.9,Medium,Moderate,6,10.0,3.11,75.37
4,3000,7.9,13.2,28.1,92.7,0,2.4,11.9,Low,Moderate,7,10.0,2.06,78.24
32,5000,5.7,9.4,33.1,29.1,6,1.6,10.4,Low,Moderate,6,10.0,3.17,65.2
47,4500,5.9,10.1,32.1,24.3,2,1.0,9.6,Low,Good,7,10.0,2.91,57.0
40,5000,5.0,8.2,36.4,56.4,0,0.5,13.0,Medium,Poor,8,10.0,3.86,57.3
18,3000,6.5,8.6,36.2,70.0,2,3.3,11.1,High,Moderate,7,10.0,4.03,63.93
21,4000,4.5,6.3,29.5,33.3,4,2.4,10.6,High,Good,6,10.0,2.39,75.32
4,3000,3.0,3.9,29.7,9.1,7,3.4,0.0,Medium,Moderate,7,10.0,2.52,84.63
1,5000,6.4,9.3,30.5,43.7,5,1.2,8.0,Low,Good,6,10.0,2.54,83.92
29,3000,9.5,15.2,32.4,35.0,3,4.2,1.9,High,Poor,7,10.0,3.2,65.97
46,3000,4.9,5.9,29.7,57.7,4,3.3,4.2,Low,Good,6,10.0,2.5,59.33
38,4000,3.4,4.5,30.1,76.6,1,3.3,14.6,High,Good,7,10.0,2.61,58.54
3,5000,9.3,13.6,37.8,84.0,3,2.5,8.8,High,Moderate,5,10.0,4.33,74.62
32,3000,5.6,7.1,27.3,75.3,4,0.7,17.8,High,Good,6,10.0,1.76,63.38
12,3000,7.4,11.3,31.6,65.7,0,5.0,13.2,Low,Good,8,10.0,3.08,76.7
19,4000,4.0,5.7,27.8,61.9,3,7.3,6.1,Low,Good,6,10.0,2.37,75.34
6,4500,5.5,9.4,32.7,24.0,0,4.1,7.5,Low,Good,8,10.0,3.28,79.51
14,5000,8.3,12.2,29.0,33.7,4,2.5,12.8,Low,Good,7,10.0,2.28,73.12
22,4500,5.8,9.1,34.0,40.9,3,1.9,12.3,Low,Good,8,10.0,3.4,67.05
13,4500,5.8,8.8,32.2,69.7,4,6.8,14.4,Medium,Moderate,6,10.0,3.35,67.96
22,4000,2.5,3.0,27.4,64.5,7,2.0,0.0,High,Poor,5,10.0,1.86,73.38
18,4000,7.1,9.2,27.0,91.3,1,3.4,1.7,High,Moderate,7,10.0,1.89,71.96
28,5000,3.9,6.3,31.4,36.4,6,6.9,6.5,Medium,Moderate,6,10.0,3.18,67.18
19,4500,7.7,11.9,32.8,84.0,4,7.4,12.9,High,Good,5,10.0,3.55,65.01
28,3000,5.9,8.8,34.4,64.9,5,2.9,13.5,Medium,Good,5,10.0,3.58,60.46
23,4500,6.1,10.5,29.7,65.8,1,3.4,0.0,Medium,Moderate,8,10.0,2.52,71.29
17,4000,7.0,11.1,34.6,93.8,4,3.4,5.2,Medium,Moderate,6,10.0,3.65,64.06
9,3000,6.3,10.9,29.8,65.4,3,2.1,12.4,High,Good,7,10.0,2.44,78.48
40,3000,8.9,10.9,26.4,73.9,0,4.0,4.5,Medium,Moderate,8,10.0,1.79,62.86
7,4000,8.6,14.7,33.9,12.5,3,2.5,11.0,High,Good,8,10.0,3.42,78.33
25,3000,3.1,4.0,33.3,44.0,4,3.5,11.9,Low,Good,7,10.0,3.37,66.38
28,4500,5.2,7.8,35.4,43.9,5,1.0,7.2,Low,Good,5,10.0,3.66,62.02
9,4000,7.2,11.9,31.6,31.3,4,3.2,10.0,Medium,Good,7,10.0,2.95,78.74
16,5000,3.6,3.3,31.7,46.9,4,12.6,9.0,Medium,Poor,8,10.0,3.68,70.27
1,4000,2.4,3.3,31.6,41.2,2,2.1,12.2,Low,Poor,7,10.0,2.86,84.28
5,5000,4.0,7.0,31.2,34.5,1,2.3,8.6,Low,Moderate,8,10.0,2.78,83.42
4,5000,5.3,7.3,34.9,41.2,0,10.2,0.6,Low,Good,8,10.0,4.24,78.26
27,4000,1.0,3.0,28.7,22.8,1,5.7,12.6,Medium,Moderate,9,10.0,2.46,72.74
40,4000,3.3,5.6,28.5,14.6,7,2.8,9.6,Low,Good,6,10.0,2.19,60.03
4,5000,1.9,3.1,26.2,30.8,4,0.2,12.5,Medium,Poor,8,10.0,1.46,89.38
17,5000,7.8,12.3,36.0,83.8,4,0.8,5.5,Medium,Good,5,10.0,3.79,64.14
25,3000,7.4,12.3,34.5,90.4,1,3.7,8.4,Medium,Poor,6,10.0,3.65,58.67
19,4000,6.1,9.7,34.0,40.4,1,7.0,7.2,High,Good,8,10.0,3.78,69.47
40,4000,5.7,9.5,32.6,58.8,5,1.1,14.3,Medium,Moderate,6,10.0,3.02,52.87
48,3000,6.6,9.0,35.6,76.0,1,10.4,13.1,Low,Good,7,10.0,4.42,50.0
26,4000,3.5,5.8,30.8,39.1,2,1.9,17.3,Low,Good,8,10.0,2.65,68.64
48,3000,8.0,12.5,32.9,24.5,1,1.9,9.2,Medium,Poor,8,10.0,3.16,52.51
11,3000,5.7,9.7,33.2,36.8,4,3.1,3.5,High,Good,6,10.0,3.32,78.05
6,4000,7.3,9.8,36.8,41.7,0,0.7,4.6,High,Good,9,10.0,3.98,79.5
2,4500,7.3,12.0,32.6,85.1,3,8.7,14.4,Medium,Moderate,5,10.0,3.59,76.94
9,5000,6.6,9.0,28.9,64.3,5,5.2,16.4,High,Good,6,10.0,2.46,74.16
33,4000,6.1,11.5,32.5,24.9,1,1.8,3.2,Medium,Good,8,10.0,3.04,62.77
24,4500,6.0,8.1,30.1,52.7,1,2.6,7.3,Low,Moderate,7,10.0,2.54,68.44
34,3000,5.4,6.9,35.7,53.6,1,5.0,4.2,High,Good,7,10.0,4.04,57.04
15,4500,6.5,9.4,34.2,20.6,5,4.9,19.8,Medium,Good,8,10.0,3.68,70.91
1,4000,5.9,9.9,31.6,70.0,0,2.5,11.7,High,Good,8,10.0,2.89,80.45
23,4000,4.5,7.1,30.0,37.0,6,5.1,5.4,High,Good,6,10.0,2.72,68.73
9,4500,6.7,11.8,32.4,16.7,7,1.2,5.1,High,Good,5,10.0,2.98,75.1
37,4000,6.1,8.8,31.1,44.3,1,4.0,17.1,Low,Good,8,10.0,2.88,58.46
21,5000,7.9,11.4,35.5,68.1,1,7.1,13.0,Low,Good,6,10.0,4.14,66.82
25,4500,1.9,3.0,29.3,36.3,5,1.1,10.0,High,Good,6,10.0,2.24,72.52
42,3000,5.6,7.8,38.9,66.0,1,1.4,7.7,Low,Good,8,10.0,4.52,53.96
38,4500,4.1,4.7,29.8,15.6,6,1.1,7.8,Low,Moderate,6,10.0,2.38,61.74
26,4500,4.5,6.0,32.2,20.5,6,2.8,2.9,High,Moderate,6,10.0,3.06,69.41
28,4500,6.6,8.7,32.0,28.5,0,2.3,6.3,High,Good,9,10.0,2.97,67.08
46,4500,2.6,4.7,28.2,16.2,3,0.7,7.5,High,Good,8,10.0,1.98,60.15
37,3000,5.8,10.1,32.5,6.8,5,2.7,9.1,Medium,Poor,7,10.0,3.12,64.33
19,3000,5.6,8.6,31.0,72.4,5,1.4,9.4,Low,Good,6,10.0,2.68,69.01
26,3000,3.4,4.4,32.9,61.6,4,1.2,14.6,Medium,Poor,6,10.0,3.1,63.34
40,4500,5.8,9.5,34.5,68.6,7,2.2,6.2,Medium,Good,5,10.0,3.55,54.9
19,5000,4.0,5.9,30.4,15.0,7,4.5,16.8,Medium,Good,6,10.0,2.76,70.97
43,5000,9.9,15.9,33.7,45.4,0,1.2,9.2,Low,Good,8,10.0,3.28,54.97
18,3000,7.9,10.9,33.8,78.8,1,4.0,11.6,High,Moderate,7,10.0,3.53,65.92
19,5000,5.6,7.6,31.6,71.8,2,1.2,15.1,Low,Moderate,8,10.0,2.8,69.93
34,5000,4.6,7.7,30.9,86.5,0,0.5,12.5,High,Good,7,10.0,2.59,59.24
46,5000,6.5,9.7,29.2,37.0,1,0.8,13.6,Medium,Good,8,10.0,2.21,57.02
1,5000,7.0,11.5,33.8,32.7,5,1.9,6.9,Medium,Moderate,6,10.0,3.35,80.55
29,5000,6.0,8.2,32.0,19.7,1,1.3,9.1,Medium,Poor,8,10.0,2.9,69.74
33,4000,3.5,5.6,33.1,74.1,4,8.0,13.5,Medium,Moderate,6,10.0,3.65,55.73
21,3000,5.1,8.2,33.7,78.9,0,6.0,13.7,Medium,Good,7,10.0,3.64,68.8
2,4500,5.7,6.9,33.7,30.2,0,6.2,10.8,High,Good,8,10.0,3.66,79.05
5,5000,6.1,9.1,34.4,78.8,5,16.4,13.5,Medium,Good,5,10.0,4.59,71.26
14,4000,6.1,7.2,32.3,34.6,4,2.5,5.8,Medium,Good,7,10.0,3.05,74.3
26,4500,7.0,11.9,36.0,90.2,5,12.4,13.3,High,Good,4,10.0,4.66,58.59
9,4000,8.2,11.0,32.3,57.9,2,7.9,14.6,Low,Good,7,10.0,3.45,76.4
8,5000,7.5,11.1,32.4,10.6,6,12.3,10.0,Medium,Good,6,10.0,3.82,74.51
32,5000,6.7,10.0,30.5,38.0,2,1.3,10.8,High,Good,8,10.0,2.55,63.01
31,5000,3.0,3.5,28.8,31.4,3,2.7,0.0,Medium,Good,8,10.0,2.25,66.63
47,5000,7.9,13.7,30.2,50.9,3,3.6,16.9,High,Moderate,6,10.0,2.65,53.11
